CBSA,CBSA Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting,Number of Sites Reporting Min-Max,Number of Sites Reporting Z-score,Year,Month,Day,Day of Week
126,126,2022-02-17,38,0,2,10-001-0002,2,0.2,-0.18034812328358962,2022,2,17,3
358,358,2022-05-02,4,0,4,41-013-0100,1,0.0,-0.7549132547660471,2022,5,2,0
198,198,2022-01-13,63,2,4,37-035-0004,1,0.0,-0.7549132547660471,2022,1,13,3
318,318,2022-05-17,28,0,2,26-021-0014,1,0.0,-0.7549132547660471,2022,5,17,1
143,143,2022-08-14,25,0,6,42-049-0003,1,0.0,-0.7549132547660471,2022,8,14,6
39,39,2022-04-09,38,0,6,53-073-0005,1,0.0,-0.7549132547660471,2022,4,9,5
300,300,2022-03-03,35,0,2,54-061-0003,1,0.0,-0.7549132547660471,2022,3,3,3
375,376,2022-03-20,2,0,4,37-131-0003,1,0.0,-0.7549132547660471,2022,3,20,6
285,285,2022-08-23,15,0,2,28-075-0003,1,0.0,-0.7549132547660471,2022,8,23,1
259,259,2022-06-08,46,0,2,39-003-0009,1,0.0,-0.7549132547660471,2022,6,8,2
202,202,2022-06-21,33,0,4,12-017-0006,1,0.0,-0.7549132547660471,2022,6,21,1
382,382,2022-08-13,40,0,2,37-065-0099,1,0.0,-0.7549132547660471,2022,8,13,5
324,324,2022-09-19,48,0,6,49-057-1003,2,0.2,-0.18034812328358962,2022,9,19,0
51,51,2022-05-05,39,0,2,16-001-0017,6,1.0000000000000002,2.1179124026462404,2022,5,5,3
159,159,2022-06-20,54,2,2,45-031-0003,2,0.2,-0.18034812328358962,2022,6,20,0
427,432,2022-03-08,44,0,4,29-077-0036,2,0.2,-0.18034812328358962,2022,3,8,1
249,249,2022-03-28,58,2,3,56-001-0800,6,1.0000000000000002,2.1179124026462404,2022,3,28,0
307,307,2022-04-25,31,0,2,18-035-0010,1,0.0,-0.7549132547660471,2022,4,25,0
77,77,2022-09-28,22,0,2,17-019-0007,2,0.2,-0.18034812328358962,2022,9,28,2
91,91,2022-01-21,31,0,6,28-011-0002,1,0.0,-0.7549132547660471,2022,1,21,4
366,366,2022-06-22,61,2,2,46-033-0132,3,0.4000000000000001,0.39421700819886785,2022,6,22,2
272,272,2022-07-28,32,0,2,55-025-0041,3,0.4000000000000001,0.39421700819886785,2022,7,28,3
238,239,2022-09-23,24,0,2,55-063-0012,1,0.0,-0.7549132547660471,2022,9,23,4
239,242,2022-03-13,18,0,4,41-061-0123,2,0.2,-0.18034812328358962,2022,3,13,6
389,394,2022-05-22,52,2,4,06-053-0008,3,0.4000000000000001,0.39421700819886785,2022,5,22,6
6,6,2022-01-13,33,0,4,41-043-2002,3,0.4000000000000001,0.39421700819886785,2022,1,13,3
354,353,2022-02-22,33,0,2,41-067-0005,6,1.0000000000000002,2.1179124026462404,2022,2,22,1
448,448,2022-06-29,,0,2,26-019-0003,1,0.0,-0.7549132547660471,2022,6,29,2
153,153,2022-05-13,48,0,2,35-045-1005,5,0.8,1.5433472711637828,2022,5,13,4
433,391,2022-01-22,33,0,2,42-047-9991,1,0.0,-0.7549132547660471,2022,1,22,5
97,97,2022-05-23,41,0,2,29-019-0011,1,0.0,-0.7549132547660471,2022,5,23,0
248,248,2022-02-26,33,0,4,26-065-0018,1,0.0,-0.7549132547660471,2022,2,26,5
254,254,2022-02-08,17,0,4,40-031-0651,1,0.0,-0.7549132547660471,2022,2,8,1
198,198,2022-02-07,49,0,4,37-035-0004,1,0.0,-0.7549132547660471,2022,2,7,0
309,309,2022-03-01,42,0,2,26-121-0039,1,0.0,-0.7549132547660471,2022,3,1,1
479,479,2022-07-09,30,0,2,55-073-0012,1,0.0,-0.7549132547660471,2022,7,9,5
149,149,2022-05-23,36,0,2,02-090-0034,3,0.4000000000000001,0.39421700819886785,2022,5,23,0
83,83,2022-01-28,,0,2,56-021-0100,1,0.0,-0.7549132547660471,2022,1,28,4
210,210,2022-02-20,40,0,2,18-013-0001,6,1.0000000000000002,2.1179124026462404,2022,2,20,6
153,153,2022-03-12,42,0,2,35-045-0018,5,0.8,1.5433472711637828,2022,3,12,5
41,41,2022-06-20,12,0,4,41-017-0004,2,0.2,-0.18034812328358962,2022,6,20,0
104,104,2022-01-20,36,0,2,36-101-0003,1,0.0,-0.7549132547660471,2022,1,20,3
330,330,2022-05-29,46,0,2,21-091-0012,2,0.2,-0.18034812328358962,2022,5,29,6
327,327,2022-03-13,42,0,2,19-085-0007,6,1.0000000000000002,2.1179124026462404,2022,3,13,6
302,302,2022-03-25,0,0,4,16-057-0005,1,0.0,-0.7549132547660471,2022,3,25,4
72,67,2022-07-01,,0,3,08-043-0003,1,0.0,-0.7549132547660471,2022,7,1,4
456,456,2022-08-17,40,0,2,48-423-0007,1,0.0,-0.7549132547660471,2022,8,17,2
134,134,2022-09-14,,0,6,55-035-0014,1,0.0,-0.7549132547660471,2022,9,14,2
61,61,2022-06-02,35,0,2,13-127-0006,1,0.0,-0.7549132547660471,2022,6,2,3
379,381,2022-06-22,54,2,2,56-037-0300,6,1.0000000000000002,2.1179124026462404,2022,6,22,2
464,464,2022-01-16,27,0,2,18-083-9991,1,0.0,-0.7549132547660471,2022,1,16,6
412,417,2022-07-27,16,0,4,53-045-0007,1,0.0,-0.7549132547660471,2022,7,27,2
40,40,2022-02-01,41,0,4,27-007-2304,1,0.0,-0.7549132547660471,2022,2,1,1
13,13,2022-03-17,43,0,2,13-261-1001,1,0.0,-0.7549132547660471,2022,3,17,3
324,324,2022-10-16,57,2,3,49-057-1003,2,0.2,-0.18034812328358962,2022,10,16,6
81,81,2022-03-09,33,0,2,51-003-0001,1,0.0,-0.7549132547660471,2022,3,9,2
468,468,2022-01-25,92,2,4,06-107-2003,3,0.4000000000000001,0.39421700819886785,2022,1,25,1
239,242,2022-06-03,17,0,4,41-061-0123,2,0.2,-0.18034812328358962,2022,6,3,4
339,339,2022-04-27,71,2,2,04-007-0010,4,0.6000000000000001,0.9687821396813253,2022,4,27,2
281,281,2022-06-04,39,0,2,48-215-0043,2,0.2,-0.18034812328358962,2022,6,4,5
363,363,2022-03-22,42,0,2,17-001-0007,1,0.0,-0.7549132547660471,2022,3,22,1
406,411,2022-09-28,12,0,5,42-069-2006,1,0.0,-0.7549132547660471,2022,9,28,2
241,240,2022-04-21,43,0,2,22-099-0001,2,0.2,-0.18034812328358962,2022,4,21,3
364,364,2022-07-11,45,0,2,55-101-0020,1,0.0,-0.7549132547660471,2022,7,11,0
210,210,2022-02-19,41,0,1,18-097-0087,6,1.0000000000000002,2.1179124026462404,2022,2,19,5
266,266,2022-06-01,,0,4,18-019-0010,5,0.8,1.5433472711637828,2022,6,1,2
230,230,2022-05-09,38,0,2,53-005-0003,3,0.4000000000000001,0.39421700819886785,2022,5,9,0
212,212,2022-06-01,41,0,2,36-109-9991,1,0.0,-0.7549132547660471,2022,6,1,2
204,204,2022-08-02,23,0,2,22-057-0004,1,0.0,-0.7549132547660471,2022,8,2,1
451,451,2022-02-09,44,0,2,04-019-1030,6,1.0000000000000002,2.1179124026462404,2022,2,9,2
467,467,2022-05-26,31,0,6,51-650-0008,5,0.8,1.5433472711637828,2022,5,26,3
456,456,2022-05-05,38,0,2,48-423-0007,1,0.0,-0.7549132547660471,2022,5,5,3
34,34,2022-07-12,50,0,4,22-063-0002,6,1.0000000000000002,2.1179124026462404,2022,7,12,1
195,195,2022-03-19,28,0,4,28-035-0004,1,0.0,-0.7549132547660471,2022,3,19,5
444,444,2022-02-22,13,0,4,41-065-0007,1,0.0,-0.7549132547660471,2022,2,22,1
369,370,2022-05-07,48,0,2,27-049-5302,1,0.0,-0.7549132547660471,2022,5,7,5
338,338,2022-02-19,19,0,4,54-107-1002,1,0.0,-0.7549132547660471,2022,2,19,5
474,473,2022-01-07,46,0,4,24-031-3001,6,1.0000000000000002,2.1179124026462404,2022,1,7,4
434,434,2022-03-30,52,2,4,42-027-0100,2,0.2,-0.18034812328358962,2022,3,30,2
425,430,2022-09-16,46,0,2,17-167-0014,2,0.2,-0.18034812328358962,2022,9,16,4
212,212,2022-01-01,17,0,2,36-109-9991,1,0.0,-0.7549132547660471,2022,1,1,5
46,46,2022-08-07,67,2,2,06-027-1023,3,0.4000000000000001,0.39421700819886785,2022,8,7,6
236,236,2022-01-26,50,0,4,47-093-1017,6,1.0000000000000002,2.1179124026462404,2022,1,26,2
342,342,2022-01-30,66,2,4,42-101-0075,6,1.0000000000000002,2.1179124026462404,2022,1,30,6
285,285,2022-03-20,46,0,2,28-075-0003,1,0.0,-0.7549132547660471,2022,3,20,6
456,456,2022-08-07,32,0,2,48-423-0007,1,0.0,-0.7549132547660471,2022,8,7,6
272,272,2022-06-05,49,0,2,55-025-0041,3,0.4000000000000001,0.39421700819886785,2022,6,5,6
41,41,2022-02-28,8,0,4,41-017-0120,2,0.2,-0.18034812328358962,2022,2,28,0
75,75,2022-07-01,14,0,6,53-041-0004,1,0.0,-0.7549132547660471,2022,7,1,4
361,361,2022-04-10,41,0,3,08-101-0015,1,0.0,-0.7549132547660471,2022,4,10,6
169,169,2022-03-22,46,0,4,13-139-0003,1,0.0,-0.7549132547660471,2022,3,22,1
140,139,2022-06-15,105,4,4,18-039-0008,2,0.2,-0.18034812328358962,2022,6,15,2
8,8,2022-09-03,46,0,2,35-061-0008,2,0.2,-0.18034812328358962,2022,9,3,5
434,434,2022-07-19,52,2,4,42-027-0100,2,0.2,-0.18034812328358962,2022,7,19,1
485,485,2022-02-03,57,2,4,42-081-0419,1,0.0,-0.7549132547660471,2022,2,3,3
67,68,2022-01-23,45,0,4,39-151-0020,2,0.2,-0.18034812328358962,2022,1,23,6
326,326,2022-05-12,37,0,2,53-067-0013,1,0.0,-0.7549132547660471,2022,5,12,3
215,215,2022-07-16,45,0,2,56-039-0008,4,0.6000000000000001,0.9687821396813253,2022,7,16,5
315,315,2022-04-09,41,0,2,09-009-9002,3,0.4000000000000001,0.39421700819886785,2022,4,9,5
264,264,2022-02-20,7,0,4,53-015-0015,1,0.0,-0.7549132547660471,2022,2,20,6
24,24,2022-02-05,34,0,2,13-089-0002,5,0.8,1.5433472711637828,2022,2,5,5
255,255,2022-04-08,38,0,2,42-075-0101,1,0.0,-0.7549132547660471,2022,4,8,4
350,350,2022-01-13,35,0,3,72-113-0004,1,0.0,-0.7549132547660471,2022,1,13,3
222,222,2022-02-26,19,0,3,29-097-0003,1,0.0,-0.7549132547660471,2022,2,26,5
296,296,2022-02-09,45,0,2,22-073-0004,1,0.0,-0.7549132547660471,2022,2,9,2
313,313,2022-03-15,34,0,4,18-065-0003,1,0.0,-0.7549132547660471,2022,3,15,1
157,157,2022-04-30,54,2,2,04-005-1008,1,0.0,-0.7549132547660471,2022,4,30,5
186,186,2022-04-16,30,0,4,28-047-0008,3,0.4000000000000001,0.39421700819886785,2022,4,16,5
62,62,2022-07-04,127,4,4,36-029-0005,5,0.8,1.5433472711637828,2022,7,4,0
48,48,2022-04-28,45,0,2,51-071-9992,1,0.0,-0.7549132547660471,2022,4,28,3
58,58,2022-03-18,51,2,2,09-001-1123,5,0.8,1.5433472711637828,2022,3,18,4
473,474,2022-04-13,37,0,2,39-047-9991,1,0.0,-0.7549132547660471,2022,4,13,2
357,357,2022-07-30,44,0,2,49-007-1003,1,0.0,-0.7549132547660471,2022,7,30,5
28,28,2022-04-07,43,0,2,48-453-0020,4,0.6000000000000001,0.9687821396813253,2022,4,7,3
195,195,2022-07-10,31,0,4,28-035-0004,1,0.0,-0.7549132547660471,2022,7,10,6
324,324,2022-04-15,38,0,2,49-057-1003,2,0.2,-0.18034812328358962,2022,4,15,4
174,174,2022-02-01,18,0,4,31-079-0005,1,0.0,-0.7549132547660471,2022,2,1,1
5,5,2022-07-29,20,0,4,13-095-0007,1,0.0,-0.7549132547660471,2022,7,29,4
294,294,2022-05-25,35,0,4,01-097-0003,2,0.2,-0.18034812328358962,2022,5,25,2
408,413,2022-07-02,22,0,2,12-061-9991,1,0.0,-0.7549132547660471,2022,7,2,5
429,387,2022-04-23,47,0,4,27-145-3052,1,0.0,-0.7549132547660471,2022,4,23,5
469,469,2022-02-13,33,0,2,18-169-9991,1,0.0,-0.7549132547660471,2022,2,13,6
281,281,2022-03-25,67,2,2,48-215-0043,1,0.0,-0.7549132547660471,2022,3,25,4
99,99,2022-01-08,38,0,4,13-215-0008,3,0.4000000000000001,0.39421700819886785,2022,1,8,5
164,164,2022-01-28,33,0,4,40-135-9021,1,0.0,-0.7549132547660471,2022,1,28,4
195,195,2022-05-06,25,0,4,28-035-0004,1,0.0,-0.7549132547660471,2022,5,6,4
10,10,2022-01-27,62,2,4,42-077-0004,3,0.4000000000000001,0.39421700819886785,2022,1,27,3
156,156,2022-03-23,35,0,2,32-019-0006,1,0.0,-0.7549132547660471,2022,3,23,2
264,264,2022-04-07,19,0,4,53-015-0015,1,0.0,-0.7549132547660471,2022,4,7,3
281,281,2022-02-21,43,0,4,48-215-0043,1,0.0,-0.7549132547660471,2022,2,21,0
303,303,2022-05-16,10,0,4,53-025-1002,2,0.2,-0.18034812328358962,2022,5,16,0
76,76,2022-06-21,64,2,2,42-055-0001,1,0.0,-0.7549132547660471,2022,6,21,1
152,152,2022-07-24,21,0,2,38-017-1004,1,0.0,-0.7549132547660471,2022,7,24,6
206,206,2022-04-16,45,0,2,21-019-0017,5,0.8,1.5433472711637828,2022,4,16,5
492,492,2022-06-29,58,2,2,42-133-0011,2,0.2,-0.18034812328358962,2022,6,29,2
405,410,2022-10-20,13,0,4,31-157-0004,1,0.0,-0.7549132547660471,2022,10,20,3
184,184,2022-07-11,38,0,2,45-045-0016,3,0.4000000000000001,0.39421700819886785,2022,7,11,0
494,494,2022-04-17,54,2,2,06-101-0004,2,0.2,-0.18034812328358962,2022,4,17,6
328,328,2022-05-18,77,2,2,12-095-0010,5,0.8,1.5433472711637828,2022,5,18,2
64,64,2022-04-02,19,0,3,30-093-0005,1,0.0,-0.7549132547660471,2022,4,2,5
463,463,2022-06-28,47,0,2,48-469-0003,1,0.0,-0.7549132547660471,2022,6,28,1
61,61,2022-04-09,35,0,2,13-127-0006,1,0.0,-0.7549132547660471,2022,4,9,5
204,204,2022-07-15,25,0,4,22-057-0004,1,0.0,-0.7549132547660471,2022,7,15,4
439,439,2022-04-29,68,2,4,12-073-0012,2,0.2,-0.18034812328358962,2022,4,29,4
486,486,2022-05-17,46,0,2,37-129-0002,1,0.0,-0.7549132547660471,2022,5,17,1
404,409,2022-03-04,39,0,2,42-015-0011,1,0.0,-0.7549132547660471,2022,3,4,4
303,303,2022-02-07,50,0,4,53-025-1002,2,0.2,-0.18034812328358962,2022,2,7,0
27,27,2022-05-22,42,0,2,23-011-2001,1,0.0,-0.7549132547660471,2022,5,22,6
225,225,2022-04-30,43,0,2,26-077-0008,1,0.0,-0.7549132547660471,2022,4,30,5
60,60,2022-01-25,36,0,2,48-061-1023,2,0.2,-0.18034812328358962,2022,1,25,1
80,80,2022-06-16,74,2,2,37-119-0046,6,1.0000000000000002,2.1179124026462404,2022,6,16,3
92,92,2022-08-14,51,2,2,39-085-0003,6,1.0000000000000002,2.1179124026462404,2022,8,14,6
380,379,2022-06-16,58,2,2,17-201-2001,2,0.2,-0.18034812328358962,2022,6,16,3
288,288,2022-06-14,80,2,2,18-091-0005,1,0.0,-0.7549132547660471,2022,6,14,1
395,401,2022-02-28,55,2,4,06-085-0006,6,1.0000000000000002,2.1179124026462404,2022,2,28,0
4,4,2022-01-17,32,0,4,39-153-0023,3,0.4000000000000001,0.39421700819886785,2022,1,17,0
165,165,2022-04-20,36,0,6,18-003-0002,2,0.2,-0.18034812328358962,2022,4,20,2
438,438,2022-04-22,36,0,2,36-067-1015,1,0.0,-0.7549132547660471,2022,4,22,4
54,54,2022-06-19,48,0,2,21-227-0009,2,0.2,-0.18034812328358962,2022,6,19,6
350,350,2022-04-28,21,0,3,72-113-0004,1,0.0,-0.7549132547660471,2022,4,28,3
190,190,2022-09-24,100,2,2,06-031-0500,1,0.0,-0.7549132547660471,2022,9,24,5
135,135,2022-09-17,43,0,2,17-049-1001,1,0.0,-0.7549132547660471,2022,9,17,5
216,216,2022-01-24,47,0,4,12-031-0108,6,1.0000000000000002,2.1179124026462404,2022,1,24,0
25,25,2022-06-13,43,0,6,34-001-1006,2,0.2,-0.18034812328358962,2022,6,13,0
107,107,2022-04-01,20,0,4,41-003-0013,1,0.0,-0.7549132547660471,2022,4,1,4
460,460,2022-03-31,34,0,2,06-095-3003,3,0.4000000000000001,0.39421700819886785,2022,3,31,3
187,187,2022-02-20,13,0,4,24-043-0009,1,0.0,-0.7549132547660471,2022,2,20,6
393,398,2022-06-03,57,2,4,06-073-1201,3,0.4000000000000001,0.39421700819886785,2022,6,3,4
469,469,2022-03-20,41,0,2,18-169-9991,1,0.0,-0.7549132547660471,2022,3,20,6
230,230,2022-06-06,32,0,2,53-005-0003,3,0.4000000000000001,0.39421700819886785,2022,6,6,0
257,257,2022-03-18,47,0,2,23-001-0014,2,0.2,-0.18034812328358962,2022,3,18,4
444,444,2022-03-26,15,0,4,41-065-0007,1,0.0,-0.7549132547660471,2022,3,26,5
211,211,2022-07-24,,0,4,19-103-2001,1,0.0,-0.7549132547660471,2022,7,24,6
475,475,2022-07-19,44,0,2,19-017-0011,2,0.2,-0.18034812328358962,2022,7,19,1
274,274,2022-07-11,42,0,2,55-071-0007,1,0.0,-0.7549132547660471,2022,7,11,0
159,159,2022-02-11,,2,4,45-041-0003,1,0.0,-0.7549132547660471,2022,2,11,4
151,151,2022-03-12,44,0,2,32-001-0002,1,0.0,-0.7549132547660471,2022,3,12,5
154,154,2022-09-20,47,0,2,37-051-0010,2,0.2,-0.18034812328358962,2022,9,20,1
210,210,2022-05-25,38,0,4,18-097-0081,6,1.0000000000000002,2.1179124026462404,2022,5,25,2
261,261,2022-08-17,26,0,4,05-119-0007,1,0.0,-0.7549132547660471,2022,8,17,2
53,53,2022-02-27,50,0,4,08-013-0003,2,0.2,-0.18034812328358962,2022,2,27,6
345,345,2022-10-17,16,0,3,42-007-0014,3,0.4000000000000001,0.39421700819886785,2022,10,17,0
30,30,2022-06-09,51,2,2,24-025-9001,6,1.0000000000000002,2.1179124026462404,2022,6,9,3
24,24,2022-04-22,58,2,4,13-135-0002,6,1.0000000000000002,2.1179124026462404,2022,4,22,4
75,75,2022-04-10,7,0,4,53-041-0004,1,0.0,-0.7549132547660471,2022,4,10,6
79,79,2022-04-09,32,0,2,45-019-0046,6,1.0000000000000002,2.1179124026462404,2022,4,9,5
141,140,2022-04-04,60,2,3,32-007-0005,1,0.0,-0.7549132547660471,2022,4,4,0
115,115,2022-07-19,58,2,4,39-113-0038,5,0.8,1.5433472711637828,2022,7,19,1
449,449,2022-03-08,41,0,2,34-021-9991,3,0.4000000000000001,0.39421700819886785,2022,3,8,1
304,304,2022-01-17,42,0,6,17-065-0002,1,0.0,-0.7549132547660471,2022,1,17,0
341,341,2022-03-19,31,0,2,17-143-1001,3,0.4000000000000001,0.39421700819886785,2022,3,19,5
385,385,2022-05-26,35,0,2,50-021-0002,1,0.0,-0.7549132547660471,2022,5,26,3
395,401,2022-05-28,31,0,2,06-085-2006,6,1.0000000000000002,2.1179124026462404,2022,5,28,5
439,439,2022-01-11,36,0,2,12-073-0012,2,0.2,-0.18034812328358962,2022,1,11,1
430,388,2022-02-01,41,0,2,49-053-0130,2,0.2,-0.18034812328358962,2022,2,1,1
75,75,2022-04-18,10,0,4,53-041-0004,1,0.0,-0.7549132547660471,2022,4,18,0
18,18,2022-06-23,44,0,2,05-019-9991,1,0.0,-0.7549132547660471,2022,6,23,3
370,369,2022-04-23,41,0,2,06-089-3003,2,0.2,-0.18034812328358962,2022,4,23,5
265,265,2022-02-09,95,2,1,06-037-4008,6,1.0000000000000002,2.1179124026462404,2022,2,9,2
432,390,2022-06-16,73,2,4,17-119-3007,6,1.0000000000000002,2.1179124026462404,2022,6,16,3
187,187,2022-01-01,29,0,4,24-043-0009,1,0.0,-0.7549132547660471,2022,1,1,5
393,398,2022-06-06,33,0,4,06-073-1201,3,0.4000000000000001,0.39421700819886785,2022,6,6,0
217,217,2022-01-17,37,0,2,36-013-0006,1,0.0,-0.7549132547660471,2022,1,17,0
378,378,2022-03-29,39,0,2,36-117-3001,3,0.4000000000000001,0.39421700819886785,2022,3,29,1
213,213,2022-05-23,29,0,2,28-049-0020,2,0.2,-0.18034812328358962,2022,5,23,0
296,296,2022-01-31,44,0,2,22-073-0004,1,0.0,-0.7549132547660471,2022,1,31,0
218,218,2022-07-31,39,0,2,55-105-0030,1,0.0,-0.7549132547660471,2022,7,31,6
425,430,2022-04-25,31,0,2,17-167-0014,2,0.2,-0.18034812328358962,2022,4,25,0
450,450,2022-04-15,39,0,2,06-057-0005,2,0.2,-0.18034812328358962,2022,4,15,4
298,298,2022-01-24,44,0,4,01-101-1002,1,0.0,-0.7549132547660471,2022,1,24,0
259,259,2022-07-19,51,2,2,39-003-0009,1,0.0,-0.7549132547660471,2022,7,19,1
157,157,2022-03-06,45,0,2,04-005-1008,2,0.2,-0.18034812328358962,2022,3,6,6
233,233,2022-07-08,48,0,4,48-273-0314,1,0.0,-0.7549132547660471,2022,7,8,4
150,150,2022-04-29,26,0,4,54-049-0006,1,0.0,-0.7549132547660471,2022,4,29,4
495,495,2022-07-01,47,0,2,04-027-8011,1,0.0,-0.7549132547660471,2022,7,1,4
68,69,2022-02-08,45,0,4,12-071-0005,2,0.2,-0.18034812328358962,2022,2,8,1
236,236,2022-03-31,47,0,2,47-009-0102,6,1.0000000000000002,2.1179124026462404,2022,3,31,3
165,165,2022-05-12,61,2,2,18-003-0002,2,0.2,-0.18034812328358962,2022,5,12,3
279,279,2022-03-17,35,0,4,72-097-0007,1,0.0,-0.7549132547660471,2022,3,17,3
192,192,2022-06-13,26,0,6,05-101-0002,1,0.0,-0.7549132547660471,2022,6,13,0
124,124,2022-02-14,,0,3,20-057-0002,1,0.0,-0.7549132547660471,2022,2,14,0
343,343,2022-07-15,147,4,2,04-013-1003,6,1.0000000000000002,2.1179124026462404,2022,7,15,4
417,422,2022-08-06,48,0,4,19-193-0021,1,0.0,-0.7549132547660471,2022,8,6,5
159,159,2022-01-24,30,0,4,45-041-0003,1,0.0,-0.7549132547660471,2022,1,24,0
143,143,2022-03-03,35,0,2,42-049-0003,1,0.0,-0.7549132547660471,2022,3,3,3
246,246,2022-05-19,57,2,4,12-105-6006,2,0.2,-0.18034812328358962,2022,5,19,3
82,82,2022-02-16,64,2,4,47-065-4002,3,0.4000000000000001,0.39421700819886785,2022,2,16,2
330,330,2022-04-08,31,0,2,21-091-0012,2,0.2,-0.18034812328358962,2022,4,8,4
292,292,2022-01-10,32,0,2,38-101-0003,1,0.0,-0.7549132547660471,2022,1,10,0
477,477,2022-04-19,40,0,6,55-055-0009,1,0.0,-0.7549132547660471,2022,4,19,1
290,290,2022-01-02,37,0,2,55-079-0068,5,0.8,1.5433472711637828,2022,1,2,6
251,251,2022-02-19,80,2,4,35-013-0021,6,1.0000000000000002,2.1179124026462404,2022,2,19,5
433,391,2022-08-04,31,0,2,42-047-9991,1,0.0,-0.7549132547660471,2022,8,4,3
235,235,2022-02-03,67,2,4,41-035-0004,1,0.0,-0.7549132547660471,2022,2,3,3
248,248,2022-05-28,34,0,6,26-037-0002,2,0.2,-0.18034812328358962,2022,5,28,5
436,436,2022-01-26,84,2,4,06-077-2010,3,0.4000000000000001,0.39421700819886785,2022,1,26,2
263,263,2022-04-04,39,0,2,48-183-0001,1,0.0,-0.7549132547660471,2022,4,4,0
311,311,2022-03-10,43,0,4,12-021-0004,1,0.0,-0.7549132547660471,2022,3,10,3
212,212,2022-04-03,36,0,2,36-109-9991,1,0.0,-0.7549132547660471,2022,4,3,6
86,86,2022-08-25,64,2,2,39-165-0007,6,1.0000000000000002,2.1179124026462404,2022,8,25,3
190,190,2022-10-21,97,2,2,06-031-0500,1,0.0,-0.7549132547660471,2022,10,21,4
271,271,2022-02-01,76,2,6,06-039-2010,2,0.2,-0.18034812328358962,2022,2,1,1
179,179,2022-02-05,47,0,2,08-123-0013,3,0.4000000000000001,0.39421700819886785,2022,2,5,5
121,121,2022-04-11,44,0,2,19-153-1579,3,0.4000000000000001,0.39421700819886785,2022,4,11,0
182,182,2022-02-05,22,0,4,37-081-0013,1,0.0,-0.7549132547660471,2022,2,5,5
218,218,2022-07-29,26,0,2,55-105-0030,1,0.0,-0.7549132547660471,2022,7,29,4
175,175,2022-01-05,89,2,4,08-077-0017,2,0.2,-0.18034812328358962,2022,1,5,2
293,293,2022-02-23,,2,4,30-063-0038,3,0.4000000000000001,0.39421700819886785,2022,2,23,2
304,304,2022-01-20,22,0,4,17-065-0002,1,0.0,-0.7549132547660471,2022,1,20,3
197,197,2022-02-14,38,0,6,41-059-1003,2,0.2,-0.18034812328358962,2022,2,14,0
189,189,2022-01-23,35,0,4,22-105-0001,1,0.0,-0.7549132547660471,2022,1,23,6
430,388,2022-08-10,47,0,2,49-053-0007,1,0.0,-0.7549132547660471,2022,8,10,2
63,63,2022-05-24,33,0,2,50-007-0007,2,0.2,-0.18034812328358962,2022,5,24,1
327,327,2022-08-02,49,0,2,31-055-0053,6,1.0000000000000002,2.1179124026462404,2022,8,2,1
476,476,2022-03-20,38,0,2,46-029-0002,1,0.0,-0.7549132547660471,2022,3,20,6
391,396,2022-02-15,40,0,1,49-035-3006,6,1.0000000000000002,2.1179124026462404,2022,2,15,1
196,196,2022-05-02,44,0,2,30-049-0004,2,0.2,-0.18034812328358962,2022,5,2,0
55,55,2022-08-29,11,0,4,30-031-0019,1,0.0,-0.7549132547660471,2022,8,29,0
106,496,2022-03-20,51,2,2,48-349-1051,1,0.0,-0.7549132547660471,2022,3,20,6
25,25,2022-09-11,22,0,2,34-001-0006,2,0.2,-0.18034812328358962,2022,9,11,6
405,410,2022-03-23,3,0,4,31-157-0004,1,0.0,-0.7549132547660471,2022,3,23,2
288,288,2022-05-11,66,2,4,18-091-0011,3,0.4000000000000001,0.39421700819886785,2022,5,11,2
244,244,2022-05-05,39,0,4,12-023-0002,1,0.0,-0.7549132547660471,2022,5,5,3
168,168,2022-05-03,41,0,2,12-001-3012,1,0.0,-0.7549132547660471,2022,5,3,1
111,111,2022-03-02,67,2,2,13-213-0003,1,0.0,-0.7549132547660471,2022,3,2,2
85,85,2022-06-29,74,2,2,06-007-0007,4,0.6000000000000001,0.9687821396813253,2022,6,29,2
115,115,2022-03-21,45,0,2,39-109-0005,5,0.8,1.5433472711637828,2022,3,21,0
292,292,2022-09-21,25,0,2,38-101-0003,1,0.0,-0.7549132547660471,2022,9,21,2
431,389,2022-04-28,51,2,2,29-003-0001,2,0.2,-0.18034812328358962,2022,4,28,3
277,277,2022-07-07,36,0,2,48-203-0002,1,0.0,-0.7549132547660471,2022,7,7,3
12,12,2022-08-14,64,2,2,48-381-9991,2,0.2,-0.18034812328358962,2022,8,14,6
217,217,2022-08-27,31,0,2,36-013-0006,1,0.0,-0.7549132547660471,2022,8,27,5
427,432,2022-05-24,30,0,2,29-077-0042,2,0.2,-0.18034812328358962,2022,5,24,1
335,335,2022-04-19,16,0,3,12-107-1008,1,0.0,-0.7549132547660471,2022,4,19,1
195,195,2022-04-05,28,0,4,28-035-0004,1,0.0,-0.7549132547660471,2022,4,5,1
32,32,2022-04-12,48,0,2,55-111-0007,1,0.0,-0.7549132547660471,2022,4,12,1
370,369,2022-02-20,45,0,2,06-089-3003,1,0.0,-0.7549132547660471,2022,2,20,6
170,170,2022-06-19,6,0,4,32-005-0007,1,0.0,-0.7549132547660471,2022,6,19,6
190,190,2022-01-23,89,2,4,06-031-1004,3,0.4000000000000001,0.39421700819886785,2022,1,23,6
